aluno_id,EC01001,EC01002,EC01003,EC01004,EC01005,EC01006,EC01007,EC01008,EC01009,EC01010,EC01011,EC01012,EC01013,EC01014,EC01015,EC01016,EC01018,EC01019,EC01020,EC01021,EC01023,EC01024,EC01025,EC01026,EC01027,EC01045,EC01028,EC01029,EC01030,EC01031,EC01033,EC01034,EC01035,EC01036,EC01039,EC01040,EC01041,EC01037,EC01042,EC01044,BT01014,CIC1001,COMP017,EC01046,EC01049,EC01053,EC01057,EC01058,EC01059,EC01060,EC01061,EC01062,EC01063,EC01064,EC01065,EC01066,EC01067,EC01068,EC01069,EC01070,EC01071,EC01072,EC01074,EC01075,EC01076,EC01077,EC01078,EC01079,EC01080,EC01081,EN01206,EN02227,EN05173,EN05227,EN05228,EST1008,EST1026,TC01009,TC01030,TE05164,TE05253,SE03025
Aluno_327,6.9,6.6,5.2,6.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_446,9.2,8.5,8.6,9.2,9.9,9.2,9.3,8.6,9.6,9.6,9.9,9.2,9.6,8.9,10.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_074,7.5,8.2,8.4,7.4,7.7,8.0,7.1,7.2,7.2,8.0,8.0,7.1,7.9,7.3,8.3,7.6,7.6,8.1,8.0,7.2,7.6,8.3,8.2,7.8,8.1,7.6,7.9,8.3,7.2,7.7,7.7,7.1,8.3,8.2,7.7,7.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,7.5,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0
Aluno_021,5.4,5.1,6.6,6.7,5.6,5.8,5.3,6.8,5.6,5.9,5.2,6.7,5.3,5.9,6.3,6.4,6.8,5.8,6.4,5.3,5.8,5.2,5.9,5.8,6.8,5.1,5.7,5.8,6.8,6.6,5.2,6.3,6.0,6.9,5.7,5.8,5.4,5.2,6.6,5.9,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,6.9,5.6
Aluno_105,9.3,9.7,8.7,9.0,9.1,9.4,9.9,9.7,8.8,9.8,9.9,9.2,9.2,8.6,8.7,8.7,9.2,9.8,9.8,9.2,9.7,9.9,8.6,9.3,9.3,9.5,9.3,8.5,9.4,9.0,9.9,9.7,8.6,8.7,9.8,9.0,9.1,9.3,8.7,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0
Aluno_139,9.8,8.7,9.7,8.9,9.6,9.5,8.7,9.2,9.1,9.7,9.0,9.5,8.7,9.5,9.7,9.3,9.2,9.8,9.2,9.3,9.1,9.6,9.7,9.4,9.2,9.1,8.6,9.0,9.2,8.8,9.5,8.7,9.2,9.4,9.3,8.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_183,5.3,6.3,6.5,6.3,6.1,5.6,6.9,5.2,6.9,6.3,5.9,6.6,5.9,6.3,5.7,6.9,5.6,6.6,5.4,6.4,6.5,6.3,5.1,6.6,5.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_283,8.7,8.7,9.3,9.5,8.5,9.5,9.5,9.1,8.6,9.1,9.6,8.7,9.7,9.9,9.3,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_097,7.2,7.7,7.3,7.1,8.0,7.6,7.6,7.8,7.7,7.3,7.4,7.6,7.2,7.1,7.8,7.1,7.6,7.1,7.7,8.1,7.2,7.2,7.8,7.7,7.9,7.3,7.9,8.0,7.3,7.1,8.1,7.5,8.3,7.1,7.9,7.6,7.5,7.4,7.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0
Aluno_356,7.9,7.7,8.0,8.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_418,9.9,9.2,9.0,9.8,8.8,9.7,8.8,9.9,9.4,8.9,8.6,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_061,8.3,8.2,8.1,8.4,7.8,7.2,7.1,7.1,7.8,7.0,7.7,7.5,7.9,8.1,7.5,7.2,8.1,8.2,7.1,7.2,8.0,7.2,7.2,7.7,7.5,7.1,8.0,7.9,7.8,7.5,7.5,8.4,8.0,7.6,7.9,7.7,7.4,8.0,7.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,7.5,0.0,0.0
Aluno_091,8.1,7.8,8.1,7.8,7.3,8.2,7.6,7.3,8.0,7.9,8.2,7.3,7.1,7.9,7.7,8.1,7.9,8.0,7.4,7.9,7.7,7.4,7.3,7.1,7.2,7.2,7.6,7.6,8.0,7.7,7.4,7.2,8.4,7.0,8.4,7.4,7.2,7.6,0.0,0.0,7.3,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_278,8.8,9.5,9.3,9.7,9.7,8.6,9.7,8.9,9.2,8.5,8.7,9.5,8.8,8.7,9.4,9.1,9.1,9.4,8.6,9.6,9.4,9.8,8.5,9.1,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_056,8.0,7.2,8.3,7.7,8.1,8.0,7.2,7.2,8.1,7.4,8.2,8.1,7.0,8.1,7.4,7.1,8.0,7.8,7.1,7.6,7.5,7.7,7.8,7.5,7.4,7.1,7.8,8.0,7.3,7.7,7.1,8.2,7.3,7.7,7.5,7.2,8.3,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,8.0
Aluno_422,9.6,9.2,9.9,8.7,8.7,8.7,9.6,8.6,9.0,9.0,8.6,9.0,8.6,9.1,8.6,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_293,9.2,9.6,9.6,9.6,9.0,9.5,9.0,9.2,8.9,8.9,8.6,8.7,9.3,8.5,9.8,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_233,8.3,7.3,7.1,7.0,7.4,7.1,7.1,7.3,7.9,8.0,7.5,7.1,8.0,8.2,7.4,7.3,8.1,7.5,7.4,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_362,8.1,7.6,7.9,8.3,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_102,9.6,8.7,9.7,9.9,9.5,8.7,9.1,9.2,8.8,9.4,9.6,8.8,9.2,8.9,9.5,9.9,9.7,9.6,8.7,8.7,9.2,9.0,9.3,9.1,9.7,9.3,9.9,9.1,9.1,9.7,9.9,9.3,9.5,8.7,9.8,8.8,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,9.8,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0
Aluno_300,9.6,9.1,10.0,9.0,9.7,10.0,9.7,8.5,9.6,8.8,9.6,8.9,9.1,9.0,9.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_268,9.3,9.8,9.6,8.6,9.2,9.1,9.6,9.8,8.6,9.5,9.4,9.8,8.9,8.8,9.3,9.2,9.2,9.9,8.9,9.2,9.2,9.3,9.6,9.6,9.9,9.1,8.6,8.7,8.5,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_346,5.9,5.4,5.7,5.5,6.3,5.7,6.5,6.7,6.4,6.8,5.6,5.2,6.1,6.7,6.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_217,7.4,7.1,7.2,7.7,7.9,7.4,7.0,7.8,7.5,8.3,7.5,7.6,7.7,7.1,8.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_079,7.5,8.2,7.0,7.2,7.3,8.0,8.1,8.2,7.4,7.9,7.4,8.2,8.4,8.2,7.9,8.3,7.0,8.2,7.2,7.1,7.8,7.6,7.8,7.1,7.3,8.0,8.0,7.3,8.3,8.2,7.2,7.3,7.9,7.4,7.2,7.9,7.8,7.1,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,7.3
Aluno_382,7.9,7.6,8.0,8.0,7.9,7.5,8.4,7.6,8.3,7.2,7.8,7.5,7.2,7.9,7.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_075,8.3,8.1,7.4,8.3,8.4,7.6,7.2,7.6,8.0,8.0,7.4,8.0,8.2,8.0,8.3,7.9,7.3,7.9,7.4,7.5,7.9,8.4,7.9,8.3,7.7,8.0,7.5,7.2,7.5,7.7,7.8,7.9,7.6,8.0,8.2,7.4,8.2,8.1,7.7,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.4,8.1,0.0,7.2,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_420,8.7,9.2,9.0,9.9,9.2,8.8,9.4,8.9,9.4,9.0,8.5,8.6,9.0,9.2,8.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_316,5.8,6.6,5.7,6.8,6.6,5.8,6.6,5.6,6.9,5.2,6.2,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_012,5.3,6.2,6.4,5.2,6.6,6.8,5.2,5.0,5.6,6.3,6.8,5.8,6.4,5.1,6.3,6.2,5.2,6.5,6.6,6.1,5.2,6.9,6.5,5.7,5.8,5.7,6.0,5.6,6.6,6.6,5.2,6.8,6.2,6.6,6.3,5.8,6.4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.6,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.4,0.0,0.0
Aluno_449,9.1,9.5,10.0,8.6,9.2,8.9,9.1,9.6,9.5,8.8,9.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_308,5.8,5.6,6.2,5.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_250,7.4,7.4,7.8,8.2,8.4,7.2,7.6,7.9,7.9,7.1,8.3,7.3,8.0,8.1,8.3,8.2,7.6,7.4,7.5,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
Aluno_216,7.3,8.2,7.9,7.5,7.7,7.7,8.1,7.2,7.3,7.2,8.3,7.6,7.6,7.6,7.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0
Aluno_057,7.2,7.9,7.1,7.3,7.7,7.1,7.6,8.2,8.2,8.1,7.4,7.1,7.6,7.5,7.4,8.1,8.0,7.3,7.5,8.4,8.4,8.1,8.0,7.8,8.1,7.2,8.3,7.0,7.8,7.9,8.0,7.0,7.5,8.1,7.5,8.0,7.4,7.3,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_215,7.4,7.7,7.4,8.2,7.9,7.2,7.2,7.8,7.1,8.2,7.6,8.2,8.3,7.2,7.5,8.2,8.3,7.5,8.0,7.7,7.4,8.2,8.0,7.9,7.9,8.0,7.3,8.1,7.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_068,7.0,7.7,7.4,8.3,7.6,8.0,7.8,8.4,8.1,7.5,8.0,8.0,7.9,7.7,8.3,7.5,7.4,7.2,7.9,7.8,7.4,7.7,8.0,8.0,7.8,8.3,8.3,8.3,7.9,7.3,7.3,8.2,7.6,8.2,7.5,7.8,7.6,7.2,7.1,7.9,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,8.2,0.0,0.0
Aluno_019,5.3,5.2,6.7,6.2,5.5,6.7,5.3,5.9,5.5,5.5,5.0,6.5,6.7,6.3,5.3,5.8,5.7,6.1,6.2,5.8,5.5,6.6,5.4,5.7,5.9,5.5,6.1,6.1,6.9,5.6,6.9,6.3,5.5,6.1,6.3,6.4,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0
Aluno_160,6.8,6.7,5.4,5.2,5.9,6.3,5.1,6.0,6.4,6.2,6.0,5.9,5.9,5.6,5.7,6.3,6.4,5.9,5.5,5.8,6.8,6.1,5.1,5.4,5.4,6.6,5.8,5.6,6.7,6.1,6.8,5.7,6.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aluno_062,8.3,7.5,8.4,8.4,7.0,7.8,8.3,8.4,7.3,7.8,8.3,7.2,8.0,7.3,8.4,7.2,8.2,7.1,8.0,7.9,8.2,7.6,7.4,7.3,7.1,7.4,7.2,7.0,7.5,8.0,8.4,8.2,7.7,7.5,7.8,7.1,7.7,8.2,7.9,8.0,0.0,0.0,7.5,0.0,7.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
